44473,0002,00618,119906,GLOBE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44474,0002,00619,119907,CENTRAL HEIGHTS,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44475,0002,00625,119908,COOLIDGE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44476,0002,00711,119919,TOLLESON,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44477,0002,21006,119928,SUN CITY,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44478,0002,28036,119937,OFFSITE ATM 3498-SUN CITY,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118275,CENTRAL ARIZONA AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44479,0002,21001,119923,GREEN VALLEY CONTINENTAL (CLOSED 01-14),RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118276,SOUTHERN ARIZONA AREA,,ORG_01182761,MARANA MAREKETPLACE ROLLUP_,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44480,0002,21033,119936,MARANA MARKETPLACE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0118,ROCKY MOUNTAIN DIVISION,,ORG_011827,SOUTHWEST REGION_,,ORG_0118276,SOUTHERN ARIZONA AREA,,ORG_01182761,MARANA MAREKETPLACE ROLLUP_,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44481,0002,00789,119529,NORTHERN CALIFORNIA EXECUTIVE OFFICE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011111,NORTHERN CAL EXEC OFFICE,,ORG_011111,NORTHERN CAL EXEC OFFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44482,0002,00883,119530,NORTHWEST EXECUTIVE OFFICE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011111,NORTHERN CAL EXEC OFFICE,,ORG_011111,NORTHERN CAL EXEC OFFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
